vehicle_id,vehicle_type,capacity,registration_number,driver_id
eee2d83b-44ed-47ee-96fc-89e90e5f838f,SUV,1,8HL51,52146c32-ac6a-40bf-80f5-9fd9768f56cb
75433cad-ad54-4a0d-b90c-5ee07d78efd0,Truck,2,35T•252,e4150b03-85aa-40f8-bfab-2082045c6009
004a0d76-2559-41fb-814f-c2d5ebef8ab9,Truck,9,612-QVL,5f748aaa-b3e0-4a0a-9b12-073fcb166622
2e8c0103-608f-46d9-b0c8-6f4db7c3ab22,SUV,2,FZ-5472,9e340d9f-097c-4167-8d7e-c8edc5982f3d
0a63997b-abea-41fb-814e-70f5466a173d,Truck,2,N89 1UJ,b03d1a1d-61fc-4375-aae2-69704fc02ad2
3f42b0bb-06a8-4ff9-8e9b-f4f1c9814309,Van,9,BCO-3012,2ecd554c-95c8-4377-8a67-f0042dd160a3
c7525b13-caa5-466b-8af3-68d3bc6d7c6d,SUV,4,74-9012Q,4ac3a215-ddfa-4c0b-88cb-f54fc7184112
d3a208e1-3129-4eab-be63-fbd6421cf486,SUV,2,689E5,d703533d-da44-47d8-8a86-3e463d85112a
dd0521f9-26a1-4f24-bdf1-7e8d7efd00c4,SUV,7,GXS 872,3c10176c-d2db-4296-a705-2d7f139bd3c2
26ac27d5-7884-477c-877a-eb6b0f247825,Truck,6,65Q A21,d165c53f-d737-4924-adfa-128c020d8354
7a27bbee-7522-441a-91a9-c771b94c7a4e,Van,9,85-5063B,b9339791-a0ab-4e0d-bea4-19f2d351a1f6
02784257-7094-4709-ba82-05e2bc12600b,Sedan,10,HUT1677,b63d0d33-fe44-4533-9a2c-f6957cb26e39
feebf494-c5d7-465e-a1be-1c41cd98a122,Sedan,5,4-72827,1a7853d2-2b9b-4659-9940-11831bce8470
be2b8991-a172-43d8-809a-8aa27fa4ac73,SUV,4,LCO 471,a0d5a544-176d-4383-9005-409cba1cb83e
8474d0fd-f6ce-41ca-8488-0c4e82c37789,Van,3,ZW-2427,73469686-8647-4553-9a3a-215a86e59f21
fa3202cd-8343-40db-81fa-7f077dfe7c6e,SUV,6,OHG-106,15aa3a63-38ea-4fc2-9c0c-5643fefed1d8
fdce182b-52d1-4baa-8151-569068aae703,Truck,2,940 0UI,fb7cb1e8-e7b3-4a9b-9d6b-a0aa12da2212
bb31ead5-0f31-4c92-844c-b151c7851edc,SUV,5,9RD57,5f0462b2-5c1c-4176-9f1d-1d066ec3e418
b3389645-e4c9-448d-93c1-308657062361,Sedan,6,J82-IKZ,0fb9f5ea-4112-4569-9a43-38b5ad4990d4
d202c2a3-6e53-47ff-900c-f78a7adf7f40,Truck,7,443-YAA,ed60e836-2f09-4e03-a4bf-4a76085c83ea
0026c3eb-07c7-4001-8931-42ab9b815f55,Sedan,6,91D N99,d6170ae5-4280-476c-8efd-ae9e2886b508
94e9140e-c427-47f1-a5c7-4c7a953782b7,SUV,5,214HQ,f068313b-ddd8-4436-b4ab-e70330dea77b
0b7d62ba-fe9c-40b1-a15b-9ab3cf2a376a,SUV,5,V81 9UM,fec1e958-0c72-49c4-8153-5e4f2dff5af1
d1f82d23-1084-41a4-94b8-1cdb76d0c0d7,Truck,9,BN 5856,add6e3c9-258f-4329-b341-d326aec0aa7d
75e2c9d3-9c65-4cff-86b5-777555ed6551,Sedan,4,471 CYF,4a2f8f7b-323e-4dd7-a4d3-8052de7afaec
75ddaf5d-077d-426c-842a-c3066d6da574,Truck,5,MFD6976,b78d569d-2fa7-4fc6-9e9a-1ab9e691f51e
2bb21410-6564-4008-8485-ffc157b1f436,Truck,7,074-SZW,84bc29f5-097f-4d42-9e10-13928e1fa0b5
c0a0c36a-60ba-440f-ac00-86027368edab,SUV,4,BUK 889,eb71bf86-0199-40dd-af24-f43c49b26dae
fd3be61f-c287-4b34-ac92-4b18bc35bce4,SUV,5,260 TQI,412732d5-551c-461a-9845-b417e0b5f52d
229c61b2-9ce7-4806-9826-da1413805642,Truck,1,29F GW1,f200124e-8cd0-4c07-ae74-5529c30e08f5
c940cadf-1e10-4f84-a472-10ff5b5f72cb,SUV,6,F48-84K,c5192f63-4d5e-45a2-9778-6359cc40c37e
846d9e96-eacd-4c77-9dfa-4946d3174810,SUV,1,ZWP 220,a281b8a5-8fb1-470c-9a3c-ea28bcbd9f88
66cd437a-69a0-4f62-9d1e-5a6277e05795,SUV,2,VVG 300,e2512ad9-c1a3-46f4-afe7-1a0997bab94b
0002ced8-d1a1-4c9f-a983-03cc6503a6c8,Truck,2,13Z J32,3062d9c4-1090-48e2-8aa1-172d9bc32844
bab24b3b-7a8c-4996-ac1b-7c49f1908a76,Truck,2,2JK 108,a1e9437b-1253-4e29-8b53-640f242ba900
77b8c983-4b16-4e72-93a1-559b6bde9393,Sedan,5,276DKD,05ab6e40-b46c-4fba-bb78-8b2418fd3ce9
321bc18c-b948-4501-be71-48b86cb3b871,Sedan,10,9OGQ079,595c4918-1dae-4f55-a248-15754f889811
d47dc65c-b47e-4952-bae9-736a90bf8f19,Truck,3,5AH W33,16b80588-9a84-41be-87ec-45dc08eba4d8
a26796d6-ac56-4627-93bd-324849e2b803,Truck,7,JRG 522,38538c33-7648-4250-8a00-40184fb73ffe
07235128-8cd0-4467-9abd-93ed649645ef,Sedan,4,ZKZ-3495,7e8393cd-47ac-49d7-b34b-c0a618c26eb9
19acb2a9-a4cc-439a-aa92-cea3a5fd8b2d,Truck,1,5PV S24,5a1de027-cc74-4247-bd5a-99f04bfc1e37
4783519f-999a-496f-ae88-fc0d5571cb8f,Truck,5,519-BKW,a291f0b1-c940-4e4f-b7fb-1294edaee286
01905f21-c507-42b9-8cfc-ef81d6bd4dee,Van,3,XKL-9783,9f2bcef8-f717-411b-a671-611192624ba6
c4363bba-d8e6-4d47-a218-1c28a23334ce,Van,3,8I 4973M,6b4e9f1f-ac6f-4dfa-a480-18a459f8fd0a
d3fb129c-d14b-4a33-8c1d-d61fa43a4295,Truck,5,419-LHA,5ed963e3-a517-4a89-98b5-a494108c66d5
a0481547-2a97-4eae-b74e-2f3ec9606f12,Sedan,7,351 LHZ,152d82d6-13d6-483d-94d5-a20dbd256202
5a8aa6d4-a613-4fea-81d6-8653936cf4da,Truck,1,835-DHY,d16958b2-efa3-4e98-9f92-1c6a44a0cf04
d46544e8-ec5d-456a-b85c-879fcc65cea1,Truck,1,F 459414,7ea7b1ee-24f0-4ca8-9577-9f95ccfc4d14
a9032188-8ad0-4641-bfd2-0d952e409d17,Truck,8,CV-8196,ec8e5ddc-0670-41fe-b290-8952bb165ea4
e733f159-0307-44c2-99f2-0abd165b9007,SUV,2,4-59447E,b3fc49f9-7d74-4096-90ea-ea9593edb2cc
8f9eb66b-d41e-4a28-9595-62f3bb10b128,SUV,9,VXZ 448,cf22b406-1126-4e48-ba97-51ef26ac9cba
bf6ac433-f8cb-4f26-b931-1daf290d8540,Sedan,2,822 6NC,3a77dd00-3c18-4137-8e53-386074d785fe
a37ec9c8-655b-4558-bdde-1a610cc79778,Van,1,60C 5450,d5dae29c-d77e-42a4-b333-34f76afb5060
18206402-42dd-47a9-8683-f523d4c5a6a5,SUV,3,KU0 0308,044dc607-a71a-41fa-ad4e-1ca5f91f0b54
96fdacba-6926-4363-bf76-42f5bd45a7c7,Van,4,48-M107,33a1f53e-611a-47e0-af0f-d8babb84fd9f
fe80c8ba-4e15-4440-848e-39ce20893b55,Truck,8,248 VNX,2c765a4c-225e-4055-98a6-a128c3be0652
32c5a918-c51b-479a-b5e2-a0258592ef52,Sedan,1,JXX 640,7f55d4d8-60e6-4b16-b299-baa4bea0e337
137b39b5-4295-40a3-a22d-1d306c843c79,SUV,8,631CBX,9aba9844-3dc9-4f32-88f7-9984de83cdf1
9ff2adfa-06bc-4ba7-a939-89a33c683bc6,Sedan,9,0-V3759,2425309f-b0c1-4bc1-bb22-56199fcc2d6a
c4f336e1-0a64-4d35-9ed5-a16cd8e5fb6b,Sedan,4,8MVT 57,f17af695-5b2b-4ef0-a16b-c3736bc59914
59d91bc1-992f-4130-8985-c36505a5cb84,SUV,8,USU-4780,2bd28f8a-ea2e-4237-9811-31efb0c8b95d
e4a11f27-5600-49a2-841e-b6fc5722f320,SUV,7,4RS1984,04ecfb8d-514f-4e73-92c3-b5cf7990862a
6a4f5784-735c-4f4e-91ea-5cc09ab5849e,Truck,4,1MLN492,5dbff3e3-00ff-4859-8ee8-28e586eace29
666c2b67-fa8d-46b9-9ebe-a2613a13b78f,SUV,5,G13 0SN,2dfe0026-a96e-401f-a4a1-78065c55899a
26c63d1c-9589-40ac-94d2-126fece0683b,SUV,5,859-GPB,63fc6217-7ae8-40e8-955b-a6a562e8543a
f1126d4d-1598-4f2c-86be-5f3dd841b15f,Sedan,5,2S 6316U,127c8076-5dec-41e6-bd93-4e761af864df
926204d2-4343-4cad-9cc3-1fa769368881,SUV,4,GJI-8915,a26834e8-0aed-40d0-aee7-3cf9ff9a4523
84fc8a3f-aec4-454a-a586-fea5ad0cd3ec,SUV,4,209-CED,bbd650c4-e0b0-42c3-9d7c-ea72c8504750
893185b7-1ebb-42ec-8d9b-7b307d69cde3,SUV,2,7CRG578,e2903d91-08d5-4c6b-bc6d-9320d640c664
3d24bd26-5ed5-458d-9740-a4f3787aa9b6,SUV,5,8TEH617,a60ae2cc-ccc7-4137-a047-51e2f5bb8b5d
1c3e6194-1aeb-4e23-86b8-1a73e74f7d44,Van,1,814 1859,1dd1f16e-d2fd-4be8-b8a3-569505146899
9d1872a1-ab17-475a-a4c9-e6036c510c06,Van,8,KAT Y68,ea18e0fd-3a32-483a-8a3b-8b5a721306a0
6b3168ad-7e08-452b-a6ca-69bbd6897b54,Van,6,12S T53,cdc7154f-5b46-47e1-8fbf-2c1fd3b6d04f
186d9438-728a-409e-9647-18600ecf9687,Truck,9,XQL X51,b1f5f749-08fa-43f2-b545-cdac919bf703
601aa7f4-cb35-4e5e-ae02-b417b42d973e,SUV,9,19Q Y17,0f236094-03ee-4cc0-a671-6ee336fd78d2
5df9bb43-2c10-4a6e-a35e-0c84ea3a74e0,Van,3,9V E8316,f28fcb33-8d9b-4213-8943-36297d07fcf4
0144d1f6-1779-4d3f-841e-6aefa27e15df,Sedan,7,020 MLR,2c510c29-da6d-4582-8071-ccd57195395b
ce9e6782-dfd6-4fc3-9db9-8dff5b559a49,Truck,4,3R 15508,0a519b71-6996-4b95-80b1-327d2d26e52a
391e7b5e-e5e0-4fc0-ade0-75468c781023,Sedan,5,12-O048,81a7a82d-8f50-4cbf-8af1-f13a6217baeb
f93570db-935e-43d6-8c9f-b0b5286155cd,Van,6,810 CKP,90a3fe72-379f-4b41-b355-c9ce21a46173
de1a2eeb-36de-4671-b0fc-95307dda8c8a,Van,6,6U G1638,10382bdf-34e4-4a28-981e-528c7ce7a3db
ec2db277-2cff-4bd4-a744-1fbfec65ef5f,Sedan,5,ZS 4606,ecff6927-c996-4762-9099-59af7206b4c4
b9567fd0-9822-4f94-9efa-92ebb7df0640,Van,1,4OK D61,0468e8f3-ab4a-4134-a283-7cc214fa491f
2e4f8eaf-95c6-417e-8ea0-c689e38a4004,Truck,1,C 490994,abb77581-a9d6-447a-82b2-b2d660750e1f
917f3370-b3bd-4f30-835d-693d71dc6fda,Van,10,WIO6482,7fe44bfd-b71e-4828-a8bb-dfb4eabfd899
03486015-44d5-492a-8dbf-d8fec80642e4,SUV,8,325-EPOK,458badbe-8c60-4de0-973e-e33b97817d4b
9b9b9fe2-5c4d-49da-88f6-2d29227d261e,Sedan,10,LUW 676,2f76cfef-7d85-4a48-ab7f-62fa63e3f16a
f563a2b5-3d97-40f9-9f43-921b53b6d9af,SUV,3,4072 KN,9956f5c3-1fa5-4b56-9322-d1366b5d9945
e156112a-0aab-49a0-85e0-8d07d9620eba,Truck,10,894-RFN,025d2773-c4d8-479f-aa1f-fd49a3f9657c
753d7955-018d-4fab-843e-ed3b2b8a8a07,Sedan,10,B00-FVX,5355558b-2eb0-499c-bff5-80dee7f0de8c
bbdc03d3-d22e-4508-811f-e27e3267928b,Sedan,10,02-Q460,4317ab91-06d7-4331-a473-684d2c36510a
e9aca8a5-504f-4603-bce2-96bad329ed35,SUV,10,Q 461415,350a177e-5144-489e-b649-8e7c6f157b1e
0c73b615-9cb9-4218-99ff-5b3fdae4c8cb,Truck,10,7-Y5383,85665451-d05b-42a4-a1c3-054ec064bde0
8e59f35b-cd01-4664-8180-c5493a2bab4d,Sedan,1,NZ-5650,2e5fe00f-7550-4e18-bde8-ff7041e2aa78
6d94342e-456a-4ec5-adb2-b11f4564db2a,Van,5,MKP 809,90540124-20c1-4f13-bd99-5ca55acc1266
24415883-f5eb-436b-8e12-78dc5a318523,Truck,6,446 RAZ,556acee7-c34f-4000-a089-b4e81136cd81
895a6974-1195-4b63-bfa7-771a48829957,Van,2,0TD G27,db909977-e28a-471a-a247-675ccce6a526
47c74c03-09d1-4d06-a03a-63cc1c3d767b,Van,6,91C NF1,2dd4722d-f69d-46ca-b8bd-f75ca74fd73e
5036b18d-5c3e-425b-b674-d023ee435699,Truck,2,812 RVO,3c867a2d-3790-46f2-a9f3-d6cee7f05ff6
fb9c2d4c-c810-49fc-af70-8de709ce7c29,Truck,1,NOW 997,58fc9cdf-56be-4976-b16d-064af59d7eb4
012c14da-4294-46e5-8945-e6a19d492d0b,SUV,1,66-RM48,f17d8bfd-1211-44a6-97ac-480841385acd
895aaa6a-ac2e-4889-a88f-1bf2f29d83fd,Van,4,ZMY 613,071c3d64-98ca-4abd-82c2-3ee962b0884c
4bb9562a-e1a2-4e30-b7ba-57e9aa489385,Sedan,8,NGV 826,0f4c5b13-9f1e-463b-ac4e-eec1d00e5775
4f4e1be8-54ca-4635-9f64-717d4472df9c,SUV,7,3ZP45,f4275f10-14d7-49c8-84a4-01f96035a384
7ef56fa5-21ce-4cea-9ecc-2bb9bea19ed0,Van,7,612-681,d4639d12-8dfb-4d41-ad20-93b680d90b3c
4ea37f23-eec1-4266-8773-7bed40f6f26c,SUV,7,7989 HK,c63236d9-7002-4a7b-8b37-ef0f9b680397
7fe898eb-a8f3-4997-a68d-736dfe6a46a9,Sedan,7,BLM 370,90527ec9-01b5-4030-ab60-171549983955
605f3608-9ccf-4f84-9fce-6651ec62575e,SUV,10,RZ 46187,4ce9e85e-6db9-4018-abd3-01fb444ac001
e600947f-6410-4e9a-b3ab-8c6b4ca4eade,Truck,6,971 NPY,c8515ec0-f5b3-4c30-8510-2bded408a33a
8fa0c26e-90c5-42f4-9c41-ebca93157870,Van,4,190 OCT,70e8415a-0aa3-43ca-8757-d679da62a3a7
7c5942f3-418a-4aa7-abc4-a82a7ec8415f,Van,6,2NU S64,3e968d83-00d7-4d45-897c-b0c9b469057a
47dda736-f939-438c-a8a8-5fccaadc9f56,Sedan,5,HYW 080,056fe8bd-8cb0-4b94-885a-1a2c0510d030
bf38167f-ff20-456f-8fe9-f0ef731206a4,Truck,6,357 WGM,8ee2e3e6-bdbe-4644-a936-304006ddb728
ca36b769-ce53-4978-9a05-58424da3a971,Truck,9,KF0 7214,b4f505ed-ca15-4339-b086-34e4ff241975
270f996f-4078-4e3e-ade8-fba087fa0ad0,Truck,4,109 PFS,e7cb6c76-b95f-416e-a774-978ff081d189
614edce3-4609-456e-9023-060ec9feafe5,SUV,6,3-K5411,866162ae-b9d6-4a04-8d0b-a1570925beec
afb70375-6595-4a5c-9a09-e9c2ce1d8544,Sedan,3,51B•755,638b0189-f040-4c8a-ace8-08a05dab4879
ba067c06-ff18-4362-b9f5-57c196a396b2,Truck,7,48Y 885,b39e4639-cecf-468d-8661-7f18bf6d4a0c
15ed0c9b-87fb-43f5-9890-dea3ce429055,Truck,6,0Z 69056,0da7f243-1a72-446b-86f4-b87bf61a41aa
0c08d5ec-28ce-4c05-a8e1-3b7df036a630,Sedan,7,8ZG S93,205d5857-c579-4e09-af97-042ad7574e82
b15b61ac-9d59-4a59-a0f7-308bebaea95b,SUV,10,076735,cbbc5788-ce7e-478c-94bf-e7ce7e5d11e2
136a9caa-3b9f-4b66-a686-063f1ad7835f,Van,5,PUM-851,acec25cb-4bf4-4fb7-a9b5-ab02eaeffcc9
d1571e4b-8728-45cd-834a-b0f5315b4ea0,Van,4,GUE 862,533e1e73-11fc-42f3-a7da-26c2c21b5b5c
dc8f9228-df4f-402f-aef7-b376dfaab5a4,Van,10,Z07 3XA,ca524146-f805-4ccf-ac3d-faab9b152390
973f2249-bf5d-4e45-8855-388c51f810a1,Sedan,9,MGW 058,48ff1e52-b8bd-4050-a91d-1694841632e6
5787c021-5f3d-45e3-8bad-1dacb0e82ec9,SUV,10,757037,14687e31-1af6-4ea3-967d-1c019a18e3ca
e9a7b2b7-5520-42ac-a3a9-945ee364c80b,Van,8,460-BDD,41e4b9fd-0803-4db3-90a1-d7b8d797ae2d
665eb038-978f-4dc1-b36a-b10f584d3b3a,Sedan,1,21G H90,5c1f60d3-627e-48c1-a2d9-21ff7251bd60
e80d0c33-021e-402f-b619-4d2762a75e2d,Sedan,4,LTI 364,30bf2b2d-51e2-40da-a0e6-2a88e6d9578f
b6fba618-7899-4171-a5c0-58d31a871976,SUV,6,PPC 606,aceac9ff-03f1-4a65-9228-8aa817f7df75
4c2330c3-8405-498c-820e-7911f112be40,Sedan,3,579051,a42a4ed7-ae44-4429-8298-e7c8ab6567e3
45fa98b3-0a09-4b4c-8cc0-7e1cb1710449,Truck,3,71K 617,0e330ebb-2c28-4de2-aab3-7fb3da415c00
d54fff76-1646-40ec-9194-a057a44cc139,Truck,10,613 ULP,9b4631a0-879f-4553-913b-410cba6e710e
076d8b38-eac2-49aa-b2ee-50433a837958,Van,6,KV 3522,8f74f659-bcf2-414d-94d5-07a8698e657b
fcf46e22-715e-418e-a373-20697131338f,Sedan,6,5HQ70,3a361259-fd28-456a-933c-43ffc253a9e2
2602b684-afda-420f-a995-9f2df2117736,SUV,7,489 BZD,7cef7778-d38d-4511-a570-d6dfa122be0d
f66e7a1a-c4c7-4db8-8a05-c888c6e6528b,Van,8,984-NMJ,33b087ad-5418-4908-89ca-c2361633042d
69e1cc25-6847-4037-b632-cd2659b00a9b,Sedan,2,W04 5XL,9f022e6b-a021-45fb-bdc3-89dbc4527e0f
f3792514-b206-41cb-bb87-cd8a9b6f3930,Sedan,6,892LT,8bb60c00-f495-49ed-851a-da5bb3fe95cb
a9548546-7bd6-4758-b363-fc4aeed69a81,SUV,10,4L 9Y9BEP,201b3357-ce7c-4fc4-9444-8d9e68280dcb
b643ea80-fcd0-4e1d-9b20-a4a42d65c25e,Truck,4,785 VSI,60ecb95e-b9f5-4eb6-9318-a1609027071e
4f52903b-2f77-4bc5-8aa9-e17d58b0d16f,Truck,6,3X 7507C,0bbf1895-1caa-4e25-8d2d-4177625169fa
e15d9e31-8f65-41da-bf29-8eaf409daeb0,Sedan,9,QFE8169,9a5a21a5-00f4-40b7-af9e-ea79b7601ee4
eff64781-de7d-4450-8739-20f03a5bad3c,Van,9,1KG9599,b2a552d8-23d0-4cb7-a099-0d621681c0c6
d4b201a5-3a8a-4e7d-9dc4-917a427d4e99,Van,1,4HC B80,7a90bdca-b060-4cee-8a4c-074275beae9b
edaa3601-b50d-4f97-b615-8ade4b9f55d2,Sedan,1,AXQ-855,d12c44da-d232-43c0-8e19-a48dad186793
87dedd6c-e0c4-4a42-9622-b05f7d116471,SUV,8,6GV D30,5e402f3c-1921-42ed-8547-3edb0023c2ce
a881e462-9ad1-4a7b-806c-b7172523a6d3,SUV,10,15-69202,065e6de7-55dd-449a-9107-ff565d997de9
fe243d4d-61ee-4d09-8893-2e07fb501608,Van,6,8S I7878,9027b5b1-91c0-4fc6-9614-16963076274d
144d0652-4faf-4ae1-a2da-87d14eb5f858,Van,1,87U JJ3,66a6f3a6-3b77-4145-a51e-3e1b4f8f0bf6
c6d6533a-ae74-4682-906d-b6ec1a577a2d,Van,7,NST 995,ab45eb63-c753-46e2-96e2-64ed5d3171f4
50ec0d64-4b32-4435-b223-8ac813994897,Van,1,RPE 942,e491c494-b8c5-46df-9b39-a6b82c9aef93
952565d6-8000-49cc-b65b-bc0fa933af40,SUV,5,111 BAU,8a3f2a23-9e75-425a-b8be-f2f57added92
198de4a3-a680-4aa0-bfa8-81269295a06a,Sedan,6,3C RZ694,1cb93ec4-b838-49e2-b2b3-b874a08312f6
087a6555-7f0d-4349-9657-055e8e18b8b9,Sedan,1,365 4PR,6ac034ed-3350-4334-8426-a50809c39772
7cb277c7-a33b-491d-b500-a6da5b42d80c,SUV,2,PEJ 657,b8d0f505-3382-41ca-a975-7ad352186a69
45a909f7-a9df-49fe-92bc-59db1fa2a3f8,SUV,6,9IZ0475,143d6c5b-d10c-4d1a-912a-95356e481641
c4ce90d1-6615-471c-8097-36dbdf3f3b41,Truck,6,72OM144,0c49f91f-4404-4665-b2d2-04fb7e32cb9a
ecd8a9e2-974f-4917-9e68-d4a1629333d6,Van,4,7-S6569,bc481533-27dd-425c-93a6-fec692070d5d
6e9e57d5-8c8b-4899-a0ed-a20370c5caa5,Truck,5,7CT G63,3f13aa9e-75a8-4e05-82dd-ec67e9aa3264
b05fcf12-53da-4872-8034-ce9a6234ac73,Van,5,257-HJXL,d65392de-d465-45a0-a3eb-9cd1334cc707
a6d34713-b1cf-4099-8466-6578781138ff,Van,4,69U B95,bac0f607-5f15-4146-be9f-0e52600dff7b
effd3a27-31ce-4b7a-bb8c-37563a198e2c,SUV,6,9OI E80,784e3c28-644d-4f40-b6b7-aa5aa6c10856
cc1b6af0-feee-42df-8c6c-5f6b09079719,SUV,2,AV1 2124,98b16d65-e198-402c-9bba-754f3417e058
4afbb411-bc6d-43dc-b890-35de4bd17628,Sedan,1,692-KII,cb9bd96d-b99f-42f6-a41f-505b9c8d4090
457d0d10-f828-4362-afa0-d0d4ba309a1f,Van,8,OIC-3389,acc4e041-4360-4d85-b4f2-dc22999d82e0
2abc7225-6217-4692-9260-537546612ccd,Truck,10,4ODI 57,de42e7d7-206c-499c-b9e3-cc5e8de7b52b
a867a347-03d0-40c7-b656-450c9adf4ddf,Van,2,M00 8WH,cda10e96-8a15-4f7a-817f-6f3060e50747
219951d5-0b11-481d-a0bd-2f7d7a9446e0,Van,1,559 KN8,ca426e80-b58a-4204-807d-17d20a973f14
f50e3c7e-53b1-4168-8d2e-0e7c8b82d570,SUV,3,KSJ9303,3003f271-327c-4822-9d43-69f6d3bd18ef
16649f67-4797-4f4a-abc9-46bb249d14d8,Sedan,1,ISQ-4697,0ea0047c-8a59-4308-938f-b3f6d4b48b97
fb5c41c0-425e-4c20-b8aa-fd579d338de5,SUV,1,323994,f146cef7-ef16-49b5-9b74-08f4b59c76a8
1cb0d742-1ccc-4bc6-8f2f-5496de0c2c5f,SUV,5,7015 TY,3156e986-0e14-49f0-9750-378a0a0fbf2f
c27a5635-9328-4dbe-a249-54dc1969e12a,Van,10,16-G248,9d0d9fcd-0bbe-4331-846c-26a512a9dedf
550c1639-f707-4688-98ce-572389d1497e,SUV,3,704-RZK,4abfe7de-421c-4c40-b6ad-6aef5c6c0971
a19615ca-aa3d-4ed8-ae0d-65c3c2c7f34a,Van,6,GMX 924,1b437172-b550-40c3-9069-b98589ef1599
9bf05051-6551-4d1c-bd93-ef12eb26ead6,SUV,10,445 PWD,9b0cb7b5-7a5d-4fa3-8a1d-e57abb05098d
b8e943a2-e1a8-47ac-bf06-bbdd2c95b660,Van,10,511 HED,ebc61e06-6771-4bb1-9f41-3923c6b8b95d
ba8b3bb4-e7d2-4046-80ea-210d32eeeedf,Van,10,AZA-333,2721985f-20da-4427-a4fb-9b1e4e078f11
4d439c0d-ecd0-4ce6-8c85-013197148612,Sedan,7,270YEI,f2360499-fe0b-459b-b067-019ac1349268
a7ec3e8b-ed99-4ba4-bcd6-763093129a47,Van,2,07O UR7,c8b95a70-0ebf-46ec-bc20-599efcac1b61
e9b6f0c5-9167-43ef-8dd0-af9f7ac31489,Sedan,1,730-SXN,5c48c700-be34-4c94-83ed-02f70bdf6e69
21d3929d-2b3c-4d03-a223-7e53faaca3fb,Sedan,4,9298 AI,d7688928-9bfd-4975-9e62-b01be1d9489e
0a4a6ed2-22a7-4759-8516-54e1f1550019,Truck,4,978-255,5498cd4d-fbbc-4ef3-bb44-a116f5fd5fa0
682b7a9a-2126-45bb-9631-b1ccf5b8f210,SUV,7,MIR-982,1d10d7c2-f11c-4895-9a03-9065fbea5314
7c5994ba-0012-4416-9ac6-5e7a52772001,Van,10,68V N63,7065a31d-defe-443c-9ebb-eaaf85d10aa8
9b9bf8d0-86b5-4772-a97f-68dabfac80da,Truck,4,AN 59209,29a18ef3-445e-4235-b270-2653af8e2c59
51f93d52-6677-43d8-9c26-e548a4b6237e,Truck,10,7560 PE,1635a989-a5dd-4f34-95d9-ca40336888bb
25a25f22-d9df-4f1f-970c-a5255078d086,Van,1,7HE 234,4a24b9a9-b11c-454e-9bcb-f033db6a1d00
18b95efc-628f-4ad6-9cb1-dae4e9e2a905,Truck,9,3-U9784,1fca27fb-a1a7-4a6c-9125-0472693a4760
ab11a394-f3f7-4344-8bdc-95191199ffa5,Truck,6,LJN 197,407c3c76-b3dc-4208-be41-e1fe2bbfac5d
df7e5759-0db3-47f6-a2e0-3e1228c15f3e,SUV,1,48-04598,308198f4-b84b-4475-aa44-5544bfaabdec
6880bcb4-784c-4316-b477-ded96468147b,Van,10,DVW9807,b2956252-0c0b-4f42-8996-68b3ea93625c
655dee0d-8824-48fa-b1f3-68aa022cae63,Truck,6,390 BU0,73c8c4dd-dfac-4112-a2e6-15ca552be1f7
8bfa2d6e-4e82-42a1-9fde-23123c842f0b,Van,9,DT 46829,df74c91c-ad12-4a51-babc-465433648ba7
f1fae0b8-f7db-4a13-957f-d6106fd5a82d,SUV,10,YXG8371,6a434ed7-efa1-40a1-806e-7cdeb9749efb
377591ce-d6e5-44d9-8438-764befc96e71,SUV,3,647-515,d60422ca-8910-4334-9bcb-53254c0c72f1
625c26b9-4a4b-4f10-84af-4e110464735e,Truck,5,883 XKC,6f350074-fac1-4459-bc46-78e332baa0cb
efe10efa-28a9-4e4a-bdcf-899b63945432,Van,4,X17-16J,2e39da48-3f2a-422d-aa53-335752aaf05e
651d3583-c3fa-4fcd-829f-07f509d4aee6,Sedan,5,9AD6115,8def380b-1f43-4ca1-9cce-5809265497de
0c6d30e4-06cd-41b5-bca0-d31ef227656e,Truck,4,5S574,39cdba65-f93e-4741-8506-85291bc87356
93269bdd-fc78-4e69-9c8d-e7de69a86a95,SUV,6,01Z 678,42d9dac5-cf69-49ad-9853-31eea7fd0f2f
8b12d88b-381f-434b-b05a-b66452971ab0,Sedan,7,8EH O64,de2a1fc2-7b0d-4871-be0f-94d9e0040bbf
58b4e27f-18e0-4fab-a6d3-679df56c4d2c,Van,5,116 CNH,a5252e58-5ec7-403e-be31-fc1f3c6b46cd
970f1b55-cf95-475b-956f-cdecd17937f6,Sedan,8,2OB61,2592ef22-0600-49f0-88af-445079bd457e
8ce5c500-f451-483a-bf1a-80b5942d7607,Van,10,ZT 7933,0ebed8c3-8aae-4cba-ad01-29fb1f0aea61
2fc8ecc6-a601-4263-8c71-0d7cade02743,Sedan,7,Y 906657,f7274811-e96e-443b-9308-09050a452989
2637799d-7eec-4bd1-8544-30eb875a9cee,Van,10,XW-0846,310d9247-dce3-4896-b961-4f9076059d9d
4b5d089a-f34f-4b73-96e2-35dd0a2b13fa,Truck,8,835KX,3a17c94f-6276-4854-b4c2-6240f4c61bc2
4cc9ab7e-ba59-4e0f-9a2e-6cf1f6ec505c,Sedan,4,KTX-094,4d719fac-8bc9-45e7-b945-b98dc70d9c20
f3cadf5a-aee2-45ee-8e05-a081b8ffc7a8,SUV,5,F91-IEF,1a76cf12-03e7-4720-a26a-698d590eb176
